epoch,accuracy,val_accuracy,loss,val_loss,version
1,0.08600206673145294,0.21153846383094788,3.196697950363159,2.8265905380249023,9
2,0.17716942727565765,0.5250961780548096,2.705360174179077,2.0958847999572754,9
3,0.28409090638160706,0.6540384888648987,2.2079989910125732,1.471061110496521,9
4,0.3889462947845459,0.8188461661338806,1.821045160293579,1.0294606685638428,9
5,0.4566115736961365,0.8679807782173157,1.594722867012024,0.8121053576469421,9
6,0.5224689841270447,0.8734615445137024,1.3829909563064575,0.6877542734146118,9
7,0.5785123705863953,0.867884635925293,1.2184159755706787,0.577688992023468,9
8,0.6231921315193176,0.9022115468978882,1.0725795030593872,0.5168657302856445,9
9,0.6379132270812988,0.893750011920929,1.0168920755386353,0.40697726607322693,9
10,0.6606404781341553,0.9252884387969971,0.9766243696212769,0.36314186453819275,9
11,0.6983470916748047,0.9178845882415771,0.8725778460502625,0.3294672667980194,9
12,0.7184917330741882,0.907980740070343,0.821262538433075,0.3470250964164734,9
13,0.7208161354064941,0.9288461804389954,0.8187277913093567,0.2844693958759308,9
14,0.7370867729187012,0.9411538243293762,0.7444602847099304,0.2527463138103485,9
15,0.7311466932296753,0.9345192313194275,0.7448277473449707,0.23412750661373138,9
16,0.7590392827987671,0.9305769205093384,0.6924778819084167,0.2549290955066681,9
17,0.7626549601554871,0.9350000023841858,0.693439245223999,0.2403859943151474,9
18,0.7905475497245789,0.9458653926849365,0.6169025301933289,0.19238266348838806,9
19,0.7964876294136047,0.9385576844215393,0.6000571250915527,0.19245554506778717,9
20,0.79287189245224,0.9485576748847961,0.5987090468406677,0.1885772943496704,9
21,0.8026859760284424,0.9477884769439697,0.5661197900772095,0.18175268173217773,9
22,0.7993285059928894,0.952596127986908,0.5711538791656494,0.17372995615005493,9
23,0.7949380278587341,0.9473077058792114,0.5838202238082886,0.17188318073749542,9
24,0.8094007968902588,0.9582692384719849,0.5743263363838196,0.1536618322134018,9
25,0.8083677887916565,0.9493269324302673,0.5474135279655457,0.16856978833675385,9
26,0.8189566135406494,0.9580768942832947,0.529325544834137,0.15666958689689636,9
27,0.8212810158729553,0.9601923227310181,0.5336250066757202,0.15129828453063965,9
28,0.8192148804664612,0.952596127986908,0.535400390625,0.16118666529655457,9
29,0.8163739442825317,0.9601923227310181,0.5369357466697693,0.13719290494918823,9
30,0.8295454382896423,0.9582692384719849,0.49786558747291565,0.14461997151374817,9
31,0.8331611752510071,0.9643269181251526,0.4939017593860626,0.1257501095533371,9
32,0.8375516533851624,0.9662500023841858,0.46306848526000977,0.12715263664722443,9
33,0.8450413346290588,0.9690384864807129,0.4487821161746979,0.11507434397935867,9
34,0.8383264541625977,0.967596173286438,0.48356083035469055,0.12538078427314758,9
35,0.8375516533851624,0.9591346383094788,0.464277058839798,0.1358586847782135,9
36,0.839101254940033,0.9686538577079773,0.46854543685913086,0.11846668273210526,9
37,0.8478822112083435,0.9630769491195679,0.4527131915092468,0.12000583112239838,9
38,0.8440082669258118,0.9609615206718445,0.45301124453544617,0.12138403952121735,9
39,0.8429751992225647,0.9692307710647583,0.4467528462409973,0.1164856106042862,9
40,0.8463326692581177,0.9632692337036133,0.4520756006240845,0.11714869737625122,9
41,0.8522727489471436,0.9614422917366028,0.43464386463165283,0.11940044909715652,9
42,0.8545970916748047,0.9688461422920227,0.4389297366142273,0.11430840939283371,9
43,0.8602789044380188,0.9666346311569214,0.4069429934024811,0.10933554917573929,9
44,0.8545970916748047,0.9668269157409668,0.4295958876609802,0.10918658971786499,9
45,0.8571797609329224,0.9612500071525574,0.40488773584365845,0.11889822036027908,9
46,0.8478822112083435,0.969326913356781,0.42084044218063354,0.10558506846427917,9
47,0.8659607172012329,0.9674999713897705,0.40825289487838745,0.10634370148181915,9
48,0.85537189245224,0.9657692313194275,0.40069714188575745,0.10913008451461792,9
49,0.8613119721412659,0.9662500023841858,0.4128634035587311,0.1070847138762474,9
50,0.8744834661483765,0.9691346287727356,0.3916287422180176,0.10269128531217575,9
