epoch,accuracy,val_accuracy,loss,val_loss,version
1,0.04261363670229912,0.0318269245326519,3.364332675933838,3.2546966075897217,11
2,0.04080578684806824,0.0943269208073616,3.268226146697998,3.250197649002075,11
3,0.054235536605119705,0.07701922953128815,3.2438249588012695,3.1768007278442383,11
4,0.07567148655653,0.09086538106203079,3.0961458683013916,2.8662281036376953,11
5,0.09529958665370941,0.11855769157409668,2.910125732421875,2.694154977798462,11
6,0.09684917330741882,0.1528846174478531,2.795975923538208,2.5947213172912598,11
7,0.1110537201166153,0.15096153318881989,2.7451822757720947,2.4799909591674805,11
8,0.1275826394557953,0.2153846174478531,2.6113905906677246,2.3443164825439453,11
9,0.12396693974733353,0.22567307949066162,2.5792958736419678,2.298265218734741,11
10,0.1505681872367859,0.220096156001091,2.487166166305542,2.185246706008911,11
11,0.16735537350177765,0.23634615540504456,2.4423012733459473,2.219503164291382,11
12,0.16916322708129883,0.26211538910865784,2.395564556121826,2.0844509601593018,11
13,0.16606405377388,0.2830769121646881,2.3572258949279785,2.110595703125,11
14,0.18388429284095764,0.33326923847198486,2.2916688919067383,1.9814331531524658,11
15,0.18362602591514587,0.3142307698726654,2.278360605239868,2.0207817554473877,11
16,0.2055785059928894,0.2824038565158844,2.2433156967163086,2.0346148014068604,11
17,0.20351240038871765,0.255384624004364,2.236896276473999,2.0522561073303223,11
18,0.21590909361839294,0.2593269348144531,2.186797618865967,2.0062520503997803,11
19,0.2146177738904953,0.3050000071525574,2.155611991882324,1.9159706830978394,11
20,0.22908057272434235,0.23596154153347015,2.1479740142822266,2.0057942867279053,11
21,0.23450413346290588,0.23990385234355927,2.1349003314971924,1.9525724649429321,11
